Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
2004,Contra Costa County,Union Pacific RR - Contra Costa,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Contra Costa County,Oakley,71,0,5,12,54,904,127,181,596,35,0,4,2,29,63,14,25,24,3,1,0,4,1,5,0,7,0,0,5,3,4,1,0,2,1,1,0,0,34,20,67,60,75,9,21,45,52,7,8,37,134,38,9,0,0,13,333,61,31,54,2,102,191,142,121,142
2004,Contra Costa County,CA Highway Patrol - Contra Costa,1,0,0,0,1,1325,1,1269,55,0,0,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,936,228,105,0,0,0,3,50,0,0,0,2,2,0,8,45
2004,Del Norte County,Del Norte Co. Sheriff's Department,142,1,20,4,117,464,210,2,252,121,1,13,2,105,130,50,1,79,4,2,3,9,4,16,4,0,0,3,1,0,0,0,1,0,0,3,11,14,43,49,104,106,111,34,25,52,99,63,13,23,2,0,0,0,0,27,57,1,16,80,1,70,91,55,59,47
2004,Del Norte County,Crescent City,38,0,4,6,28,408,135,18,255,22,0,1,1,20,132,44,3,85,0,0,1,1,0,4,0,0,1,2,3,1,5,0,0,0,0,0,1,1,5,21,56,79,50,0,50,0,85,39,46,0,13,3,2,1,3,63,62,2,10,48,2,64,30,31,63,131
2004,Del Norte County,CA Highway Patrol - Del Norte,1,0,0,0,1,52,0,52,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,El Dorado County,El Dorado Co. Sheriff's Department,290,2,19,25,244,2476,810,8,1658,166,4,8,15,139,315,110,6,199,6,1,4,11,2,16,3,7,2,2,14,4,0,2,5,3,2,9,18,23,111,92,421,389,553,152,158,243,257,132,49,76,5,0,3,4,7,75,659,54,21,78,3,757,656,276,344,382
2004,El Dorado County,Placerville,44,0,3,6,35,438,87,54,297,22,0,1,3,18,47,10,7,30,0,0,0,0,0,3,0,1,0,1,4,0,1,1,2,0,1,1,2,1,16,16,53,34,39,6,24,9,48,29,11,8,50,0,4,2,2,41,146,18,7,33,1,47,61,56,93,87
2004,El Dorado County,South Lake Tahoe,133,0,23,28,82,760,252,75,433,76,1,9,12,54,173,75,12,86,0,1,0,1,0,19,4,5,0,3,20,7,0,2,0,2,1,16,2,17,27,36,119,133,117,44,30,43,135,75,45,15,49,11,15,2,6,64,117,19,27,103,3,92,156,62,78,137
2004,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,0,432,0,379,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,37,0,0,0,41,12,0,0,0,0,0,0,46,7
2004,Fresno County,Fresno Co. Sheriff's Department,870,10,45,148,667,6208,1769,959,3480,561,4,35,48,474,767,287,96,384,20,216,67,303,3,41,4,84,25,14,25,61,19,3,26,17,3,19,116,142,238,171,1091,678,1236,429,804,3,533,210,323,0,555,255,149,0,0,39,1116,512,79,216,8,1510,1241,457,600,1182
2004,Fresno County,Clovis,169,0,15,38,116,3465,645,382,2438,121,0,13,19,89,730,147,51,532,19,2,11,32,14,13,2,13,1,2,22,0,15,0,0,4,0,19,6,17,33,60,347,298,340,146,194,0,305,140,165,0,289,64,29,1,0,410,948,313,110,151,12,493,691,436,530,781
2004,Fresno County,Coalinga,46,0,5,2,39,452,144,32,276,22,0,1,0,21,52,10,4,38,4,1,0,5,2,5,0,0,0,0,2,0,0,0,0,0,0,2,19,4,5,11,130,14,85,33,52,0,59,21,38,0,27,3,2,0,1,31,101,12,46,25,0,60,80,49,78,69
2004,Fresno County,Firebaugh,21,0,0,1,20,122,16,12,94,18,0,0,0,18,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,12,6,9,7,8,6,2,0,8,1,7,0,11,1,0,0,0,0,20,36,14,1,0,23,27,17,17,33
2004,Fresno County,Fowler,24,0,0,5,19,217,23,37,157,11,0,0,0,11,23,2,5,16,0,1,0,1,0,0,0,5,0,0,0,0,0,3,1,0,1,0,2,2,10,5,21,2,13,10,3,0,10,4,6,0,28,9,0,2,1,3,39,31,7,3,0,71,57,21,32,47
2004,Fresno County,Fresno,3496,53,181,1232,2030,26360,3994,5247,17119,1558,32,75,276,1175,3718,265,718,2735,80,152,184,416,29,153,28,379,122,105,626,723,209,30,50,155,31,34,435,501,808,286,3038,956,2442,921,1036,485,1552,1086,176,290,3914,1200,133,16,46,2582,4026,5511,455,1825,119,2539,3757,1938,3696,7728
2004,Fresno County,Huron,45,1,0,9,35,294,88,21,185,18,0,0,6,12,15,8,1,6,1,0,2,3,0,0,0,1,2,0,6,8,0,0,1,0,0,0,0,8,19,8,75,13,60,21,37,2,28,26,2,0,14,7,0,9,1,5,31,76,15,15,2,31,33,18,36,98
2004,Fresno County,Kerman,26,0,3,2,21,376,53,81,242,19,0,2,2,15,82,14,16,52,3,4,1,8,3,3,0,1,0,0,1,0,1,0,0,1,0,0,4,6,4,7,23,30,36,15,21,0,17,5,12,0,54,22,5,0,0,13,39,111,11,26,1,41,68,40,58,76
2004,Fresno County,Kingsburg,29,0,4,4,21,445,81,79,285,16,0,4,0,12,101,19,56,26,1,1,0,2,1,4,0,3,0,0,1,0,0,0,1,0,0,3,2,5,5,9,28,53,57,15,42,0,24,10,14,0,57,18,4,0,0,23,145,0,13,14,0,90,73,67,55,90
2004,Fresno County,Parlier,97,0,0,21,76,617,124,113,380,71,0,0,4,67,47,11,11,25,5,3,1,9,1,0,0,15,1,0,5,7,0,1,6,3,2,2,41,8,2,25,124,0,86,28,58,0,38,11,27,0,100,12,1,3,1,8,132,100,19,2,1,114,86,44,68,182
2004,Fresno County,Reedley,131,2,5,21,103,843,154,136,553,77,2,3,5,67,82,19,21,42,8,2,0,10,2,5,0,18,2,1,0,2,2,0,1,2,1,13,70,4,12,17,133,21,87,35,52,0,67,30,37,0,120,15,1,0,1,27,348,34,37,30,0,76,162,110,113,168
2004,Fresno County,Sanger,96,1,8,15,72,635,107,122,406,38,1,6,5,26,53,13,13,27,0,1,0,1,0,8,0,7,3,1,4,0,1,1,0,3,0,10,40,13,15,4,95,12,66,24,42,0,41,10,31,0,108,13,1,4,3,30,141,114,13,33,1,67,78,65,77,186
2004,Fresno County,Selma,106,2,4,40,60,1339,143,227,969,28,1,2,2,23,178,6,10,162,6,3,0,9,1,4,0,14,4,4,18,11,22,0,0,7,0,0,14,25,14,7,129,14,92,27,65,0,51,15,36,0,168,58,1,0,1,146,393,225,31,101,5,67,218,129,134,488
2004,Fresno County,Fresno Community College,6,0,0,2,4,227,5,30,192,3,0,0,1,2,7,1,0,6,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,1,2,3,0,0,0,0,5,2,3,0,27,3,0,1,0,6,47,23,37,64,1,13,40,51,59,42
2004,Fresno County,Union Pacific RR - Fresno,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Fresno County,San Joaquin DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Fresno County,Reedley Community College,1,0,0,1,0,40,1,1,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,10,1,0,22,0,4,6,11,10,11
2004,Fresno County,CSU Fresno,5,0,2,0,3,410,53,23,334,1,0,1,0,0,38,3,7,28,1,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,33,5,3,2,0,48,12,33,3,16,7,0,0,3,1,109,4,77,71,12,57,83,71,113,67
2004,Fresno County,CA Highway Patrol - Fresno,1,0,0,0,1,132,1,129,2,1,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,82,27,20,0,0,0,0,0,0,2,0,0,1,1,0,0
2004,Glenn County,Glenn Co. Sheriff's Department,10,0,1,2,7,237,103,7,127,6,0,0,0,6,7,6,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,2,3,2,93,10,39,6,20,13,64,34,12,18,3,0,4,0,0,1,19,11,8,22,0,66,56,26,37,8
2004,Glenn County,Orland,34,0,1,4,29,427,121,60,246,27,0,1,2,24,53,12,11,30,0,1,1,2,1,1,0,2,0,0,2,2,0,0,0,1,1,0,1,6,12,10,99,22,61,15,30,16,60,47,6,7,43,10,7,0,0,10,77,33,44,23,1,58,47,36,90,73
2004,Glenn County,Willows,27,0,1,0,26,338,66,26,246,27,0,1,0,26,51,7,18,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,15,33,33,22,7,7,8,44,27,8,9,16,9,1,0,0,14,71,24,36,68,1,32,38,44,91,73
2004,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Glenn County,CA Highway Patrol - Glenn,0,0,0,0,0,40,0,40,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Humboldt County,Humboldt Co. Sheriff's Department,151,0,18,22,111,1011,521,14,476,138,0,18,19,101,694,383,13,298,11,2,2,15,13,18,0,4,3,2,13,8,2,1,1,8,0,2,13,19,79,0,288,233,216,75,137,4,305,100,203,2,11,2,1,0,0,0,0,0,0,0,0,476,169,88,108,111
2004,Humboldt County,Arcata,48,1,4,15,28,805,180,55,570,23,1,3,5,14,121,15,2,104,0,3,2,5,0,4,0,5,1,2,7,3,4,0,0,7,1,0,1,4,10,13,90,90,51,11,17,23,129,19,41,69,36,13,6,0,6,103,141,8,55,33,1,223,80,101,122,267
2004,Humboldt County,Blue Lake,3,0,0,0,3,40,19,9,12,3,0,0,0,3,29,15,8,6,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,16,10,3,4,3,9,5,2,2,7,0,2,0,0,0,2,0,1,0,0,9,3,1,3,5
2004,Humboldt County,Eureka,166,2,16,61,87,2245,444,323,1478,45,1,3,11,30,233,28,40,165,10,5,7,22,2,14,2,8,10,13,30,25,10,3,0,13,1,9,3,15,64,5,323,121,188,49,44,95,256,63,39,154,199,97,27,6,18,152,671,20,110,161,9,331,349,276,373,480
2004,Humboldt County,Ferndale,1,0,0,0,1,17,9,1,7,1,0,0,0,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,3,1,2,0,6,5,1,0,1,0,0,0,0,0,4,0,0,2,0,1,2,2,0,3
2004,Humboldt County,Fortuna,28,0,7,3,18,459,67,19,373,16,0,4,1,11,44,8,9,27,1,1,2,4,1,5,2,0,0,2,1,2,1,0,0,0,0,0,1,2,12,3,41,26,26,10,16,0,41,7,33,1,6,11,2,2,2,37,70,6,29,23,0,204,36,45,98,194
2004,Humboldt County,Trinidad,4,1,0,2,1,46,6,3,37,3,1,0,1,1,17,1,3,13,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,4,2,2,2,0,0,4,0,4,0,2,1,0,0,0,12,2,0,2,1,0,20,4,2,9,22
2004,Humboldt County,Rio Dell,18,0,4,1,13,103,19,16,68,7,0,0,0,7,3,0,0,3,1,1,1,3,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,4,5,3,5,14,15,1,1,13,4,0,0,4,6,9,1,0,0,4,14,3,7,15,0,25,14,10,20,24
2004,Humboldt County,CSU Humboldt (Arcata),5,0,3,2,0,147,9,2,136,0,0,0,0,0,14,3,0,11,1,0,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,8,5,1,3,1,4,0,2,2,0,1,1,0,0,2,18,3,16,69,1,27,20,22,51,43
2004,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Humboldt County,Northern Coast Redwoods DPR,4,1,0,0,3,66,36,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,2,1,1,0,0,35,12,22,1,1,0,1,0,0,0,4,2,2,4,2,14,14,3,9,2
2004,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,0,206,0,186,20,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,18,13,0,0,0,0,20,0,0,0,0,0,0,0,20
2004,Imperial County,Imperial Co. Sheriff's Department,133,0,10,10,113,903,290,19,594,64,0,1,2,61,45,18,3,24,4,3,18,25,3,7,3,4,1,3,2,5,0,0,0,2,0,3,7,0,103,3,171,119,183,57,126,0,107,23,84,0,3,0,16,1,2,0,113,7,26,0,0,445,243,100,100,151
2004,Imperial County,Brawley,148,3,1,18,126,1142,340,142,660,22,3,0,4,15,237,24,41,172,5,3,7,15,0,1,0,1,3,1,13,4,0,0,1,3,1,9,4,14,57,51,156,184,192,71,121,0,148,47,101,0,85,27,30,0,9,16,277,26,41,149,7,135,114,43,66,437
2004,Imperial County,Calexico,62,1,5,31,25,1119,369,416,334,21,1,1,3,16,119,39,8,72,3,1,1,5,2,3,2,1,4,0,26,1,0,0,0,0,0,30,2,2,9,12,109,260,79,3,2,74,290,4,0,286,329,79,8,16,7,54,50,5,3,22,3,174,56,46,73,159
2004,Imperial County,Calipatria,0,0,0,0,0,57,31,10,16,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,20,7,7,6,11,2,2,7,10,0,0,0,0,0,2,2,2,7,0,3,4,4,5,3
2004,Imperial County,El Centro,328,0,17,61,250,1738,642,218,878,111,0,2,13,96,231,59,11,161,3,0,0,3,2,16,1,11,7,4,39,13,8,6,3,11,1,19,5,12,35,198,537,105,189,54,65,70,453,72,40,341,178,21,19,15,21,182,125,78,95,86,9,267,178,100,168,432
2004,Imperial County,Holtville,6,0,0,1,5,126,49,18,59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,43,6,36,19,6,11,13,11,0,2,17,0,1,0,3,7,4,1,16,6,1,21,0,12,33,14
2004,Imperial County,Imperial,2,0,0,1,1,203,27,32,144,1,0,0,0,1,20,5,2,13,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,12,15,15,6,6,3,12,4,4,4,16,3,13,4,3,3,52,14,13,25,3,27,47,38,38,21
2004,Imperial County,Westmorland,7,0,1,1,5,32,10,5,17,6,0,1,1,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,3,7,9,8,1,0,1,1,0,0,2,2,1,0,0,0,2,2,5,2,0,6,3,3,9,2
2004,Imperial County,Union Pacific RR - Imperial,1,0,0,0,1,157,155,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,0,0,0,0,0,155,94,59,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2004,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,0,142,0,132,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,35,25,0,0,0,1,9,0,0,0,0,0,0,0,10
2004,Inyo County,Inyo Co. Sheriff's Department,35,0,1,4,30,192,64,2,126,20,0,0,2,18,15,4,0,11,0,0,0,0,0,0,1,0,1,0,3,0,0,2,0,1,0,1,2,5,14,9,34,30,37,4,4,29,27,1,4,22,0,0,2,1,0,4,38,6,15,16,1,45,43,29,37,17
2004,Inyo County,Bishop,17,0,3,2,12,193,41,7,145,12,0,1,2,9,65,20,2,43,0,0,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,2,1,7,2,13,28,11,3,7,1,30,7,14,9,1,2,4,0,1,3,30,0,28,32,1,50,29,28,43,45
2004,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0,43,1,33,9,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,14,11,8,1,0,0,0,8,0,0,0,0,0,0,0,9
2004,Kern County,Kern Co. Sheriff's Department,1883,18,131,322,1412,11589,3607,1720,6262,617,9,67,83,458,939,326,238,375,96,131,33,260,16,128,3,74,50,57,141,110,45,10,28,63,6,60,148,232,506,526,1675,1932,1941,582,1290,69,1666,736,886,44,1303,30,387,31,25,312,1306,797,269,1300,22,2200,1671,852,1188,2551
2004,Kern County,Arvin,40,1,0,10,29,617,128,50,439,20,0,0,4,16,61,13,12,36,6,18,1,25,0,0,0,1,4,2,3,5,3,0,1,0,0,1,2,8,10,9,72,56,85,38,45,2,43,21,22,0,38,7,5,0,1,7,265,12,42,33,0,79,85,75,114,165
2004,Kern County,Bakersfield,1948,23,56,527,1342,15075,3023,2245,9807,918,15,16,157,730,2605,340,384,1881,58,50,71,179,21,49,7,127,71,85,244,257,120,3,30,43,10,64,213,173,482,474,1818,1205,1346,192,509,645,1677,446,395,836,1332,684,229,48,39,2069,2665,2536,215,812,57,1366,2561,1552,2190,3504
2004,Kern County,Delano,271,6,7,43,215,2368,884,571,913,117,5,3,12,97,188,55,44,89,11,42,3,56,2,7,0,7,2,6,28,12,4,1,4,5,0,17,28,21,50,116,751,133,334,51,205,78,550,284,119,147,536,7,28,1,18,129,230,137,42,35,2,319,142,113,206,452
2004,Kern County,Ridgecrest,157,1,16,15,125,713,226,51,436,72,0,5,7,60,137,37,18,82,4,0,0,4,2,16,0,1,2,1,11,3,2,0,0,8,0,2,7,22,57,39,73,153,143,53,81,9,83,28,48,7,23,14,14,1,1,44,103,35,29,44,0,179,81,71,96,188
2004,Kern County,Shafter,67,1,6,9,51,581,143,64,374,45,2,4,1,38,115,37,11,67,4,5,1,10,0,6,0,4,1,0,4,1,4,0,1,0,0,3,5,8,19,19,69,74,84,29,55,0,59,22,36,1,36,18,10,1,1,11,208,25,41,35,0,52,65,44,96,169
2004,Kern County,Taft,29,0,0,1,28,207,75,17,115,15,0,0,0,15,29,19,1,9,2,1,14,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,17,7,24,51,38,16,16,6,37,17,13,7,7,6,4,0,1,13,29,5,10,25,0,32,21,18,32,44
2004,Kern County,California City,19,0,0,4,15,322,104,26,192,10,0,0,2,8,49,18,8,23,3,1,0,4,1,0,0,0,0,0,4,0,0,0,1,2,0,1,2,2,5,6,56,48,83,17,30,36,21,4,8,9,11,11,4,1,3,12,78,17,14,38,0,29,49,33,53,57
2004,Kern County,Stallion Springs,2,1,0,0,1,26,15,0,11,3,1,0,0,2,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,9,9,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,1,2,5
2004,Kern County,Bear Valley,1,0,0,0,1,21,6,1,14,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6,1,1,4,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,10,5,4,3,2
2004,Kern County,Union Pacific RR - Kern,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2004,Kern County,CSU Bakersfield,1,0,0,0,1,81,15,4,62,1,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,1,1,0,0,14,4,9,1,4,0,0,0,1,0,13,0,3,30,3,12,13,9,15,25
2004,Kern County,CA Highway Patrol - Kern,2,0,1,0,1,180,0,155,25,1,0,0,0,1,16,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,9,33,0,0,0,1,23,0,0,0,1,1,1,0,23
2004,Kings County,Kings Co. Sheriff's Department,95,2,16,15,62,511,222,7,282,71,1,8,9,53,60,23,3,34,5,1,1,7,4,16,0,2,0,3,10,4,1,2,0,5,0,3,6,10,35,11,105,117,142,24,49,69,80,19,27,34,4,2,1,1,3,1,49,13,11,44,3,157,115,54,49,64
2004,Kings County,Corcoran,34,0,1,7,26,216,84,19,113,27,0,1,6,20,46,25,1,20,4,0,1,5,2,1,0,1,3,0,3,1,1,0,2,1,0,2,2,3,8,13,41,43,39,16,20,3,45,17,23,5,12,6,1,0,1,13,26,7,20,10,1,35,21,19,34,39
2004,Kings County,Hanford,191,2,13,42,134,2050,267,233,1550,108,3,7,12,86,448,24,35,389,8,5,4,17,8,9,4,9,5,1,27,6,2,1,4,2,0,27,2,28,41,63,138,129,168,62,46,60,99,64,8,27,172,49,12,3,7,282,508,138,129,231,16,236,440,261,420,429
2004,Kings County,Lemoore,79,1,11,5,62,596,92,67,437,57,1,5,2,49,95,16,10,69,1,0,1,2,1,10,1,2,0,0,3,0,2,1,0,0,0,2,5,10,13,34,46,46,54,9,19,26,38,7,11,20,45,17,5,0,0,33,93,95,39,54,3,120,108,79,117,133
2004,Kings County,Union Pacific RR - Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Kings County,Porterville State Hospital,26,0,1,0,25,16,7,0,9,8,0,0,0,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,7,2,5,0,0,0,0,7,2,1,4,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,4
2004,Kings County,Avenal,37,1,2,6,28,217,84,9,124,23,0,0,3,20,23,10,0,13,2,0,1,3,1,2,0,0,0,2,4,0,1,0,1,3,0,1,1,8,11,8,45,39,67,16,16,35,17,2,7,8,7,2,0,0,0,0,52,11,16,11,1,33,19,20,34,51
2004,Kings County,CA Highway Patrol - Kings,0,0,0,0,0,264,0,260,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,65,47,0,0,0,0,4,0,0,0,0,0,0,0,4
2004,Lake County,Lake Co. Sheriff's Department,206,1,14,13,178,876,368,6,502,164,1,11,9,143,212,81,3,128,2,0,2,4,3,13,1,3,2,3,5,3,1,1,0,5,0,3,16,22,55,85,171,197,206,57,117,32,162,70,62,30,4,0,2,3,5,1,129,14,26,108,5,211,170,89,105,138
2004,Lake County,Lakeport,14,0,0,0,14,83,14,11,58,6,0,0,0,6,33,3,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,11,3,2,2,0,0,12,8,1,3,10,0,1,0,2,20,7,0,4,14,1,10,17,8,10,23
2004,Lake County,Clearlake,80,0,4,11,65,872,198,117,557,69,1,2,6,60,344,41,56,247,4,5,4,13,4,4,0,0,2,1,8,0,0,0,0,2,0,9,3,18,40,4,110,88,153,23,36,94,45,11,14,20,70,30,17,0,3,206,133,12,12,51,0,140,103,60,121,273
2004,Lake County,CA Highway Patrol - Lake,1,0,0,0,1,109,0,87,22,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,4,13,0,0,0,7,14,0,0,0,1,2,0,0,20
2004,Lassen County,Lassen Co. Sheriff's Department,36,0,4,0,32,167,65,4,98,18,0,1,0,17,19,7,0,12,2,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,8,30,35,34,1,0,33,31,0,1,30,4,0,0,0,2,2,15,3,3,22,2,49,27,13,14,44
2004,Lassen County,Susanville,64,0,4,3,57,324,83,18,223,48,0,3,1,44,55,10,8,37,0,1,0,1,0,4,0,1,0,0,2,0,1,0,0,1,0,1,2,6,38,11,48,35,27,3,5,19,56,2,3,51,1,17,0,0,1,17,78,5,9,60,1,52,43,21,72,87
